"","Month","Date","#OR","#RT","#Total","#Geo","MaxRt","MDRT","MaxLike","MDLike"
"1795","04","2020_04_05_18",30637,98149,128786,91,399762,52,6681,0
"1796","04","2020_04_05_19",27689,86347,114036,46,399776,46,46586,0
"1797","04","2020_04_05_20",31634,98118,129752,66,399768,48,3657,0
"1798","04","2020_04_05_21",29748,97110,126858,51,399770,62,38221,0
"1799","04","2020_04_05_22",27120,90828,117948,45,395173,68,12878,0
"1800","04","2020_04_05_23",29148,97377,126525,51,399793,71,8577,0
"1801","04","2020_04_06_00",26785,92139,118924,58,395341,78,9925,0
"1802","04","2020_04_06_01",27664,96419,124083,69,399790,84,8964,0
"1803","04","2020_04_06_02",26716,94655,121371,36,399796,86,26530,0
"1804","04","2020_04_06_03",24245,88559,112804,39,399805,88,7673,0
"1805","04","2020_04_06_04",27590,96585,124175,46,399814,82,8891,0
"1806","04","2020_04_06_05",28607,94475,123082,47,368029,65,11688,0
"1807","04","2020_04_06_06",27062,83480,110542,48,399806,42,2518,0
"1808","04","2020_04_06_07",34623,91544,126167,48,399811,26,14827,0
"1809","04","2020_04_06_08",31966,88336,120302,67,299139,24,4937,0
"1810","04","2020_04_06_09",29873,84788,114661,55,346426,26,1305,0
"1811","04","2020_04_06_10",32783,91828,124611,62,399801,27,2236,0
"1812","04","2020_04_06_11",30180,87992,118172,55,399794,31,3901,0
"1813","04","2020_04_06_12",30662,90891,121553,56,225007,37,64037,0
"1814","04","2020_04_06_13",32512,96618,129130,59,399806,39,22967,0
"1815","04","2020_04_06_14",27909,85262,113171,44,346382,37,3231,0
"1816","04","2020_04_06_15",32763,96585,129348,46,252833,40,20004,0
"1817","04","2020_04_06_16",31044,92449,123493,57,395191,36,8236,0
"1818","04","2020_04_06_17",28913,86423,115336,55,346349,33,8575,0
"1819","04","2020_04_06_18",32023,97253,129276,49,399824,37,45821,0
"1820","04","2020_04_06_19",30963,90362,121325,51,399827,37,7961,0
"1821","04","2020_04_06_20",28997,91913,120910,49,360996,46,8554,0
"1822","04","2020_04_06_21",29574,96055,125629,37,210777,54,6190,0
"1823","04","2020_04_06_22",26659,93268,119927,6,400771,65,3712,0
"1824","04","2020_04_06_23",26358,94619,120977,20,334821,77,5509,0
"1825","04","2020_04_07_00",27153,95380,122533,62,399796,74,5836,0
"1826","04","2020_04_07_01",26699,92539,119238,42,334620,69,6857,0
"1827","04","2020_04_07_02",26277,94138,120415,61,399788,79,4468,0
"1828","04","2020_04_07_03",26586,99495,126081,57,399790,103,7299,0
"1829","04","2020_04_07_04",23877,88002,111879,51,399790,95,18210,0
"1830","04","2020_04_07_05",27883,94895,122778,46,399792,72,20379,0
"1831","04","2020_04_07_06",31698,92105,123803,59,360971,40,10437,0
"1832","04","2020_04_07_07",32986,82583,115569,43,399796,22,9719,0
"1833","04","2020_04_07_08",33329,92006,125335,61,399798,25,17628,0
"1834","04","2020_04_07_09",29988,83263,113251,65,399803,23,12850,0
"1835","04","2020_04_07_10",34019,92862,126881,55,399803,22,5686,0
"1836","04","2020_04_07_11",33701,98664,132365,70,235080,29,23816,0
"1837","04","2020_04_07_12",29484,88279,117763,64,346135,30,117996,0
"1838","04","2020_04_07_13",33952,98840,132792,60,394892,31,38143,0
"1839","04","2020_04_07_14",33212,94644,127856,70,399785,23,5524,0
"1840","04","2020_04_07_15",32532,92966,125498,55,224378,28,8083,0
"1841","04","2020_04_07_16",34540,96991,131531,69,237866,31,7791,0
"1842","04","2020_04_07_17",30416,92298,122714,59,394970,35,9592,0
"1843","04","2020_04_07_18",32117,94897,127014,52,399764,33,2999,0
"1844","04","2020_04_07_19",31597,94108,125705,68,399756,32,31529,0
"1845","04","2020_04_07_20",30234,94586,124820,63,399762,38,14001,0
"1846","04","2020_04_07_21",29580,94157,123737,54,399773,45,8349,0
"1847","04","2020_04_07_22",31181,100182,131363,51,399770,49,23260,0
"1848","04","2020_04_07_23",27043,92225,119268,50,399769,54,42402,0
"1849","04","2020_04_08_00",31254,101967,133221,53,399758,53,68924,0
"1850","04","2020_04_08_01",28074,93224,121298,56,345982,55,46181,0
"1851","04","2020_04_08_02",30031,101292,131323,65,399739,63,3534,0
"1852","04","2020_04_08_03",27435,95327,122762,42,399749,70,11441,0
"1853","04","2020_04_08_04",27430,93505,120935,44,399744,64,23660,0
"1854","04","2020_04_08_05",30919,96668,127587,54,399745,49,8994,0
"1855","04","2020_04_08_06",30753,89977,120730,50,399743,30,3341,0
"1856","04","2020_04_08_07",34657,87565,122222,56,399748,19,7854,0
"1857","04","2020_04_08_08",36910,96612,133522,59,399747,19,3516,0
"1858","04","2020_04_08_09",30608,82158,112766,49,312137,19,8494,0
"1859","04","2020_04_08_10",35105,95470,130575,57,399750,22,16183,0
"1860","04","2020_04_08_11",33433,93132,126565,58,399755,25,3155,0
"1861","04","2020_04_08_12",31783,88717,120500,49,367752,26,67770,0
"1862","04","2020_04_08_13",19898,52206,72104,32,394889,32,4671,0
"1863","04","2020_04_08_14",9948,26138,36086,24,120526,39,21393,0
"1864","04","2020_04_08_15",11802,29299,41101,25,113114,37,17994,0
"1865","04","2020_04_08_16",13149,32559,45708,28,162413,40,19404,0
"1866","04","2020_04_08_17",8370,21970,30340,17,250418,41,2408,0
"1867","04","2020_04_08_18",11630,30335,41965,24,395192,44,4858,0
"1868","04","2020_04_08_19",11175,31450,42625,20,360950,54,23119,0
"1869","04","2020_04_08_20",8426,22771,31197,19,250277,50,12128,0
"1870","04","2020_04_08_21",10062,27769,37831,22,395024,56,5542,0
"1871","04","2020_04_08_22",10985,31965,42950,20,330150,71,15000,0
"1872","04","2020_04_08_23",8690,24886,33576,25,195157,74,22637,0
"1873","04","2020_04_09_00",10387,30453,40840,28,183025,84,22531,0
"1874","04","2020_04_09_01",10157,31589,41746,29,394983,98,8277,0
"1875","04","2020_04_09_02",10671,34487,45158,27,250412,106,17731,0
"1876","04","2020_04_09_03",6689,21989,28678,19,165621,115,4340,0
"1877","04","2020_04_09_04",10208,32725,42933,21,206805,113,7006,0
"1878","04","2020_04_09_05",10284,32244,42528,23,276392,111,9891,0
"1879","04","2020_04_09_06",7935,21417,29352,14,395222,66,7488,0
"1880","04","2020_04_09_07",13893,31288,45181,36,394916,32,4158,0
"1881","04","2020_04_09_08",11509,30140,41649,34,330362,42,7065,0
"1882","04","2020_04_09_09",9355,24216,33571,25,185023,41,13876,0
"1883","04","2020_04_09_10",12463,32603,45066,32,176703,41,7210,0
"1884","04","2020_04_09_11",10456,28791,39247,17,400653,51,11490,0
"1885","04","2020_04_09_12",9484,24989,34473,23,113139,51,18520,0
"1886","04","2020_04_09_13",23337,62975,86312,43,224986,36,3444,0
"1887","04","2020_04_09_14",34165,91389,125554,77,312004,26,11860,0
"1888","04","2020_04_09_15",33062,90311,123373,72,237836,25,53818,0
"1889","04","2020_04_09_16",34244,94835,129079,47,399693,26,35423,0
"1890","04","2020_04_09_17",31993,92130,124123,57,399671,25,33237,0
"1891","04","2020_04_09_18",33548,92542,126090,69,413686,24,75525,0
"1892","04","2020_04_09_19",33257,96702,129959,67,413856,28,4889,0
"1893","04","2020_04_09_20",28023,89529,117552,53,413987,36.5,13794,0
"1894","04","2020_04_09_21",30676,98088,128764,56,413754,43,7340,0
"1895","04","2020_04_09_22",29907,98792,128699,88,413684,46,5074,0
"1896","04","2020_04_09_23",26199,87889,114088,56,413909,47,2291,0
"1897","04","2020_04_10_00",29513,97052,126565,74,413770,50,8355,0
"1898","04","2020_04_10_01",28384,97849,126233,74,413874,55,26886,0
"1899","04","2020_04_10_02",25148,87894,113042,46,413881,54,3138,0
"1900","04","2020_04_10_03",27223,96161,123384,55,413749,66,5720,0
"1901","04","2020_04_10_04",27943,97306,125249,49,413883,64,39582,0
"1902","04","2020_04_10_05",25779,86092,111871,44,413837,57,8482,0
"1903","04","2020_04_10_06",30917,95524,126441,62,413861,43,16651,0
"1904","04","2020_04_10_07",30174,85563,115737,54,414000,34,4122,0
"1905","04","2020_04_10_08",27861,83504,111365,53,413715,35,4276,0
"1906","04","2020_04_10_09",29718,88862,118580,42,413686,34,12798,0
"1907","04","2020_04_10_10",30774,91888,122662,56,413845,33,23654,0
"1908","04","2020_04_10_11",28377,84538,112915,46,413842,32,19878,0
"1909","04","2020_04_10_12",31731,94428,126159,54,413746,35,16164,0
"1910","04","2020_04_10_13",32369,94618,126987,53,413850,33,8308,0
"1911","04","2020_04_10_14",32016,90146,122162,66,413815,24,10542,0
"1912","04","2020_04_10_15",33482,94321,127803,69,413922,28,8488,0
"1913","04","2020_04_10_16",31290,86571,117861,60,413688,25,17461,0
"1914","04","2020_04_10_17",34063,95197,129260,58,413981,27,26802,0
"1915","04","2020_04_10_18",33185,95320,128505,62,413918,30,71992,0
"1916","04","2020_04_10_19",29569,86628,116197,61,413699,30,3742,0
"1917","04","2020_04_10_20",33114,94339,127453,50,413984,31,16527,0
"1918","04","2020_04_10_21",32033,95974,128007,66,615103,40,27254,0
"1919","04","2020_04_10_22",23432,74016,97448,46,413736,39,1558,0
"1920","04","2020_04_10_23",28510,87953,116463,67,413987,42,3049,0
"1921","04","2020_04_11_00",27726,90458,118184,53,413992,48,8588,0
"1922","04","2020_04_11_01",28294,95748,124042,65,413917,58,11678,0
"1923","04","2020_04_11_02",27424,98325,125749,56,413930,78,14060,0
"1924","04","2020_04_11_03",23983,86112,110095,44,413836,78,3075,0
"1925","04","2020_04_11_04",26338,91936,118274,51,413844,73,15631,0
"1926","04","2020_04_11_05",26160,90739,116899,50,413851,67,9374,0
"1927","04","2020_04_11_06",24544,80994,105538,29,413678,53,6041,0
"1928","04","2020_04_11_07",32292,88507,120799,71,413871,31,33053,0
"1929","04","2020_04_11_08",29553,87051,116604,59,413835,31,8422,0
"1930","04","2020_04_11_09",27214,78646,105860,56,298641,28,29750,0
"1931","04","2020_04_11_10",32096,92632,124728,64,413810,30,18295,0
"1932","04","2020_04_11_11",30972,90828,121800,52,413683,32,12469,0
"1933","04","2020_04_11_12",29386,86595,115981,64,413871,33,12281,0
"1934","04","2020_04_11_13",31272,96855,128127,60,413872,40,133854,0
"1935","04","2020_04_11_14",30120,93308,123428,62,413907,43,19542,0
"1936","04","2020_04_11_15",29857,88890,118747,55,413677,37,21059,0
"1937","04","2020_04_11_16",32764,95879,128643,72,413898,38,105994,0
"1938","04","2020_04_11_17",30329,91990,122319,65,413845,40,19413,0
"1939","04","2020_04_11_18",29538,89440,118978,64,413908,41,2433,0
"1940","04","2020_04_11_19",31514,97319,128833,65,413826,42,19576,0
"1941","04","2020_04_11_20",28478,89795,118273,63,453085,42,24350,0
"1942","04","2020_04_11_21",30788,97810,128598,69,413877,47,10870,0
"1943","04","2020_04_11_22",21932,84623,106555,57,413698,69,2713,0
"1944","04","2020_04_11_23",29218,98223,127441,86,413921,70,20015,0
"1945","04","2020_04_12_00",26970,92329,119299,82,413935,66,49279,0
"1946","04","2020_04_12_01",26897,94496,121393,57,413822,73,8578,0
"1947","04","2020_04_12_02",27425,99826,127251,54,413687,87,6884,0
"1948","04","2020_04_12_03",24599,89552,114151,38,413914,90,6620,0
"1949","04","2020_04_12_04",26348,94380,120728,37,413926,92,13206,0
"1950","04","2020_04_12_05",26134,93558,119692,60,413981,89,5117,0
"1951","04","2020_04_12_06",23845,81138,104983,37,413986,68,5229,0
"1952","04","2020_04_12_07",29271,84441,113712,56,413771,45,14055,0
"1953","04","2020_04_12_08",28943,87148,116091,58,413811,41,3005,0
"1954","04","2020_04_12_09",26663,79725,106388,50,413914,35,10328,0
"1955","04","2020_04_12_10",29552,88638,118190,56,413679,38,3543,0
"1956","04","2020_04_12_11",29843,92800,122643,60,413854,44,16970,0
"1957","04","2020_04_12_12",27512,86361,113873,47,413851,39,8766,0
"1958","04","2020_04_12_13",30101,96985,127086,63,413910,48,15257,0
"1959","04","2020_04_12_14",30923,96558,127481,66,413729,46,6492,0
"1960","04","2020_04_12_15",28576,87356,115932,61,413870,39,9838,0
"1961","04","2020_04_12_16",31044,94909,125953,50,413731,43,14240,0
"1962","04","2020_04_12_17",31439,94921,126360,86,413872,40,10647,0
"1963","04","2020_04_12_18",28596,89007,117603,76,413913,37,10091,0
"1964","04","2020_04_12_19",30838,95124,125962,60,413992,38,4936,0
"1965","04","2020_04_12_20",30987,96357,127344,68,413703,39,62050,0
"1966","04","2020_04_12_21",27190,87895,115085,49,413865,45,5799,0
"1967","04","2020_04_12_22",30081,97503,127584,71,413987,52,7026,0
"1968","04","2020_04_12_23",29676,95300,124976,69,413741,53,18906,0
"1969","04","2020_04_13_00",26410,87752,114162,46,413895,55,13891,0
"1970","04","2020_04_13_01",30498,96254,126752,77,413850,58,6297,0
"1971","04","2020_04_13_02",27945,91514,119459,58,413698,67,5260,0
"1972","04","2020_04_13_03",27672,92493,120165,49,413918,72,61874,0
"1973","04","2020_04_13_04",27824,93542,121366,66,413698,72,11737,0
"1974","04","2020_04_13_05",27199,85860,113059,46,413702,52,7218,0
"1975","04","2020_04_13_06",28788,83840,112628,44,413836,37,20417,0
"1976","04","2020_04_13_07",33347,84413,117760,55,414000,24,11141,0
"1977","04","2020_04_13_08",29236,77704,106940,54,413699,21,19183,0
"1978","04","2020_04_13_09",32250,84793,117043,58,413909,22,24750,0
"1979","04","2020_04_13_10",33374,87925,121299,53,413699,22,2885,0
"1980","04","2020_04_13_11",31107,83311,114418,55,413872,24,3667,0
"1981","04","2020_04_13_12",33647,92277,125924,57,413894,28,11483,0
"1982","04","2020_04_13_13",33050,95769,128819,65,413671,31,14160,0
"1983","04","2020_04_13_14",30335,84799,115134,56,413674,27,662005,0
"1984","04","2020_04_13_15",32847,92471,125318,38,413851,33,38172,0
"1985","04","2020_04_13_16",33118,93003,126121,75,413873,31,37796,0
"1986","04","2020_04_13_17",33453,95339,128792,53,413729,31,24229,0
"1987","04","2020_04_13_18",31045,85687,116732,47,413881,26,3491,0
"1988","04","2020_04_13_19",35086,93460,128546,62,413748,26,73225,0
"1989","04","2020_04_13_20",32461,89780,122241,49,413849,28,241912,0
"1990","04","2020_04_13_21",34542,97540,132082,69,413856,32,9980,0
"1991","04","2020_04_13_22",28459,88778,117237,44,413768,45,6869,0
"1992","04","2020_04_13_23",30904,96000,126904,63,413982,49,74446,0
"1993","04","2020_04_14_00",30805,94921,125726,50,413701,46,26816,0
"1994","04","2020_04_14_01",26523,88110,114633,55,413758,57,9001,0
"1995","04","2020_04_14_02",30636,94558,125194,59,425411,57,18509,0
"1996","04","2020_04_14_03",29116,93069,122185,56,413742,63,4425,0
"1997","04","2020_04_14_04",27669,84113,111782,44,413872,50,22904,0
"1998","04","2020_04_14_05",30627,89100,119727,38,413925,44,7111,0
"1999","04","2020_04_14_06",28053,78496,106549,56,413742,28,15334,0
"2000","04","2020_04_14_07",35003,83462,118465,65,413914,16,6744,0
"2001","04","2020_04_14_08",33639,86062,119701,51,413724,18,26786,0
"2002","04","2020_04_14_09",31529,77991,109520,50,413907,15,3114,0
"2003","04","2020_04_14_10",33762,90880,124642,38,413687,23,10143,0
"2004","04","2020_04_14_11",33880,93694,127574,50,413870,25,3279,0
"2005","04","2020_04_14_12",31780,83462,115242,58,413702,20,8112,0
"2006","04","2020_04_14_13",34644,90455,125099,56,413749,20,6177,0
"2007","04","2020_04_14_14",36479,92223,128702,68,413920,16.5,14041,0
"2008","04","2020_04_14_15",34620,87557,122177,44,413910,18,16633,0
"2009","04","2020_04_14_16",33290,88659,121949,52,413908,21,35532,0
"2010","04","2020_04_14_17",33718,91565,125283,59,330106,21,15720,0
"2011","04","2020_04_14_18",32130,89241,121371,43,413736,24,16169,0
"2012","04","2020_04_14_19",34289,89678,123967,52,399512,20,10485,0
"2013","04","2020_04_14_20",30049,83953,114002,36,413924,22,9936,0
"2014","04","2020_04_14_21",32632,95103,127735,60,413685,30,4003,0
"2015","04","2020_04_14_22",30348,89731,120079,50,413835,36,10621,0
"2016","04","2020_04_14_23",30900,97524,128424,36,413871,55,53552,0
"2017","04","2020_04_15_00",29011,94869,123880,51,413742,62,3732,0
"2018","04","2020_04_15_01",26178,87060,113238,63,413926,62,6331,0
"2019","04","2020_04_15_02",28664,94512,123176,60,413672,65,20378,0
"2020","04","2020_04_15_03",29777,92039,121816,55,413835,52,1982,0
"2021","04","2020_04_15_04",28562,87314,115876,65,413975,47,43902,0
"2022","04","2020_04_15_05",30481,89281,119762,50,413687,41,1750,0
"2023","04","2020_04_15_06",33972,89385,123357,42,413673,24,8349,0
"2024","04","2020_04_15_07",34543,78941,113484,47,413866,14,1439,0
"2025","04","2020_04_15_08",38274,90834,129108,62,413842,14,7994,0
"2026","04","2020_04_15_09",36948,90447,127395,69,413922,14,7507,0
"2027","04","2020_04_15_10",32055,77770,109825,47,413872,15,10109,0
"2028","04","2020_04_15_11",36696,90303,126999,60,413922,18,5532,0
"2029","04","2020_04_15_12",36807,92524,129331,66,449478,19,17172,0
"2030","04","2020_04_15_13",32404,81985,114389,57,413850,18,4759,0
"2031","04","2020_04_15_14",37053,92633,129686,68,413702,16,6356,0
"2032","04","2020_04_15_15",37030,90823,127853,57,413707,16,35612,0
"2033","04","2020_04_15_16",34726,84091,118817,51,413851,15,4861,0
"2034","04","2020_04_15_17",36043,90986,127029,49,413922,18,18025,0
"2035","04","2020_04_15_18",34031,86757,120788,50,413748,19,30360,0
"2036","04","2020_04_15_19",35769,91325,127094,45,413923,19,6629,0
"2037","04","2020_04_15_20",35339,89863,125202,54,413908,19,6794,0
"2038","04","2020_04_15_21",35642,92551,128193,58,413740,21,37212,0
"2039","04","2020_04_15_22",30946,83812,114758,46,413742,23,3733,0
"2040","04","2020_04_15_23",31952,93401,125353,54,413850,37,17431,0
"2041","04","2020_04_16_00",31485,96325,127810,84,124802,41,12451,0
"2042","04","2020_04_16_01",27449,87513,114962,46,344331,46,37087,0
"2043","04","2020_04_16_02",29586,95006,124592,49,413896,49,12330,0
"2044","04","2020_04_16_03",29128,93171,122299,65,413923,50,38117,0
"2045","04","2020_04_16_04",27329,87418,114747,61,413756,47,3914,0
"2046","04","2020_04_16_05",28808,85462,114270,57,413757,36,7557,0
"2047","04","2020_04_16_06",31981,87959,119940,52,413918,24,55737,0
"2048","04","2020_04_16_07",33341,79429,112770,35,413899,15,3399,0
"2049","04","2020_04_16_08",35888,90064,125952,59,413918,15,10012,0
"2050","04","2020_04_16_09",34879,85640,120519,43,413704,14,16974,0
"2051","04","2020_04_16_10",31671,81896,113567,38,413670,17,11262,0
"2052","04","2020_04_16_11",34951,87575,122526,51,222487,17,10183,0
"2053","04","2020_04_16_12",36383,92068,128451,37,413910,19,21074,0
"2054","04","2020_04_16_13",33847,85544,119391,50,124839,17,8018,0
"2055","04","2020_04_16_14",35289,88274,123563,54,375817,19,5100,0
"2056","04","2020_04_16_15",37487,90203,127690,92,413707,16,11909,0
"2057","04","2020_04_16_16",35288,84415,119703,68,413699,15,44628,0
"2058","04","2020_04_16_17",33945,88122,122067,56,413866,18,33061,0
"2059","04","2020_04_16_18",35852,91614,127466,65,395220,19,10641,0
"2060","04","2020_04_16_19",35021,88575,123596,55,399479,19,77127,0
"2061","04","2020_04_16_20",32366,82296,114662,46,413850,17,15120,0
"2062","04","2020_04_16_21",34923,92240,127163,74,413666,23,11847,0
"2063","04","2020_04_16_22",32037,88468,120505,61,298260,28,9129,0
"2064","04","2020_04_16_23",32622,93448,126070,66,334757,33,5261,0
"2065","04","2020_04_17_00",32842,95430,128272,69,413920,37,17096,0
"2066","04","2020_04_17_01",26910,86954,113864,49,413700,46,6978,0
"2067","04","2020_04_17_02",31933,94339,126272,51,413852,45,3332,0
"2068","04","2020_04_17_03",32607,93433,126040,57,413818,43,8035,0
"2069","04","2020_04_17_04",27687,84249,111936,50,413688,44,2804,0
"2070","04","2020_04_17_05",30379,89196,119575,44,413841,37,23863,0
"2071","04","2020_04_17_06",32331,89705,122036,52,344178,27,195589,0
"2072","04","2020_04_17_07",32694,75880,108574,46,413850,14,8948,0
"2073","04","2020_04_17_08",34333,85815,120148,51,413924,15,13252,0
