Date_Created,Tweet_ID,Language
Thu Feb 27 10:21:57 +0000 2020,1232974141705207809,en
Thu Feb 27 10:26:52 +0000 2020,1232975380476198913,en
Thu Feb 27 10:30:20 +0000 2020,1232976249728847872,th
Thu Feb 27 10:31:52 +0000 2020,1232976636095672321,en
Thu Feb 27 10:37:17 +0000 2020,1232977998837620736,en
Thu Feb 27 10:38:34 +0000 2020,1232978324722352129,en
Thu Feb 27 10:39:27 +0000 2020,1232978547104460800,it
Thu Feb 27 10:41:23 +0000 2020,1232979031542390789,en
Thu Feb 27 10:42:51 +0000 2020,1232979402113331200,en
Thu Feb 27 10:46:34 +0000 2020,1232980336243593216,en
Thu Feb 27 10:46:53 +0000 2020,1232980416849743872,en
Thu Feb 27 10:47:43 +0000 2020,1232980625700749314,en
Thu Feb 27 10:50:00 +0000 2020,1232981200198918144,en
Thu Feb 27 10:56:26 +0000 2020,1232982818394796032,en
Thu Feb 27 10:57:05 +0000 2020,1232982983361077248,und
Thu Feb 27 10:58:15 +0000 2020,1232983276115001345,en
Thu Feb 27 10:58:58 +0000 2020,1232983457791266816,tl
Thu Feb 27 11:01:16 +0000 2020,1232984034638123008,und
Thu Feb 27 11:01:33 +0000 2020,1232984108231528449,en
Thu Feb 27 11:04:07 +0000 2020,1232984751511867399,en
Thu Feb 27 11:05:01 +0000 2020,1232984977488437248,en
Thu Feb 27 11:05:40 +0000 2020,1232985144895692801,en
Thu Feb 27 11:06:10 +0000 2020,1232985267037970432,en
Thu Feb 27 11:07:10 +0000 2020,1232985522462756865,und
Thu Feb 27 11:13:00 +0000 2020,1232986990557253632,en
Thu Feb 27 11:13:37 +0000 2020,1232987145444290562,en
Thu Feb 27 11:13:58 +0000 2020,1232987230752432128,fr
Thu Feb 27 11:17:40 +0000 2020,1232988163779358721,en
Thu Feb 27 11:21:20 +0000 2020,1232989085670637574,en
Thu Feb 27 11:22:13 +0000 2020,1232989308153298944,vi
Thu Feb 27 11:24:15 +0000 2020,1232989819325816832,en
Thu Feb 27 11:32:52 +0000 2020,1232991989349502982,en
Thu Feb 27 11:35:05 +0000 2020,1232992546499915776,en
Thu Feb 27 11:37:22 +0000 2020,1232993121547370497,en
