Tweet_ID,Hastag
1328443075526610946,#COVID19
1328443077330087937,#SomosEl89
1328443077330087937,#SomosCompañeros
1328443077330087937,#SomosValores
1328443077921550337,#EnVideo
1328443078227726336,#Manitoba
1328443078227726336,#COVID19
1328443078882029569,#lockdown
1328443078882029569,#DemocratsAreDestroyingAmerica
1328443078882029569,#Democra
1328443081985847296,#WearAMask
1328443083458027521,#Immuni
1328443083458027521,#COVID19italia
1328443083458027521,#COVID19
1328443083458027521,#coronavirus
1328443083818737666,#COVID19
1328443084183625730,#Conte
1328443084183625730,#Speranza
1328443085047668736,#Wea
1328443086133932033,#COVID19
1328443086154858497,#WearAMask
1328443086154858497,#WashYourHands
1328443086154858497,#SocialDistancing
1328443086154858497,#StayAtHomeSaveLives
1328443086196924417,#COVID19
1328443086297415680,#TreyGowdy
1328443086297415680,#FoxNews
1328443086297415680,#Thanksgiving
1328443086297415680,#Covid19
1328443086297415680,#Gowdy
1328443086297415680,#vaccine
1328443086297415680,#Covid19
1328443086297415680,#WearAMask
1328443086297415680,#covidiots
1328443086452690948,#Covid19
1328443086452690948,#GINPerú
1328443086452690948,#LuchaPerú
1328443086452699139,#Trump
1328443086452699139,#Whitmers
1328443086486298624,#EnVivo
1328443086486298624,#COVID19
1328443086851084289,#Civilwar
1328443086851084289,#COVID19
1328443086851084289,#election
1328443086909878273,#GoodbyeDeutschland
1328443086943432709,#COVID19
1328443087409045512,#Wea
1328443087652270081,#ceskarepre
1328443087652270081,#koronavirus
1328443090777092101,#onpoli
1328443090777092101,#FordFailedThePeople
1328443090777092101,#nomore
1328443091511107585,#COVID19
1328443091825541120,#COVID19
1328443091997626368,#Michigans
1328443092853264390,#TrumpWon
1328443093079748608,#BCBCMember
1328443093079748608,#cdnecon
1328443093079748608,#MemberMonday
1328443094568726528,#COAHUILA
1328443094568726528,#COVID19
1328443094728122369,#Covid19
1328443094728122369,#Covid19
1328443095357112320,#COVID19
1328443095759921153,#Coronavirus
1328443096477163523,#Covid19
1328443096477163523,#Covid19
1328443096611188737,#COVID19
1328443096724430848,#TrumpVirusCatastrophe
1328443096724430848,#GOP
1328443096808435712,#CORONA
1328443098628808704,#COVID19
1328443098821746690,#Orbán
1328443098821746690,#PiS
1328443098821763072,#corona
1328443098838552578,#SaferAtHome
1328443098838552578,#SlowTheSpread
1328443098838552578,#COVID19
1328443099572408322,#COVID19
1328443100012875777,#StopTheTyranny
1328443100012875777,#UnmaskNOW
1328443100021264386,#Covid19
1328443100021264386,#Covid19
1328443100784599040,#Wea
1328443103032832010,#TheGreatReset
1328443103351595009,#cybercrime
1328443104026824704,#Covid19
1328443104026824704,#Covid19
1328443104123346944,#COVID19
1328443104404197378,#TOPNEWS
1328443104404197378,#BolaSports
1328443104710504454,#TrumpVirus
1328443107319361539,#dlsp4
1328443108082802691,#Covid19
1328443108124741638,#Covid19
1328443108124741638,#Covid1
1328443108267356162,#Covid
1328443108267356162,#HairTwitter
1328443108267356162,#minimalism
1328443111123652610,#COVID19
1328443111178203136,#Trump
1328443111178203136,#Whitmers
1328443112046403585,#DuckworthHour
1328443112046403585,#WorcestershireHour
1328443113271123969,#AmericanEducationWeek
1328443116089708544,#facciamorete
1328443116957929472,#Prevención
1328443116957929472,#COVID19
1328443116957929472,#Corpointa
1328443117004058627,#DidYouKnow
1328443117004058627,#Vaccine
1328443117004058627,#CDC
1328443119503896576,#innovation
1328443119503896576,#VCpitch
1328443119503896576,#startups
1328443119503896576,#technology
1328443119503896576,#consulting
1328443119503896576,#smallbusiness
1328443119503896576,#covid19
1328443119503896576,#advisory
1328443119994621960,#Rutte
1328443120267055106,#Americans
1328443120267055106,#Republicans
1328443120267055106,#Americans
1328443120267055106,#GOP
1328443120267055106,#herdimmunity
1328443120267055106,#Americans
1328443120267055106,#Genocide
1328443120309080065,#CostaRica
1328443120330141705,#polillas
1328443120330141705,#COVID19
1328443120565035008,#Covid
1328443120565035008,#vaccins
1328443120732819456,#DawaYaCovidSiBBI
1328443120866844673,#icaiexampostponement
1328443120866844673,#ICAIDENIESSAFETY
1328443121055772673,#php
1328443121345187841,#Präsenzunterricht
1328443121345187841,#Schulen
1328443121345187841,#RKI
1328443123958247426,#Berlin
1328443125086494723,#thoughtoftheday
1328443125166116866,#Kickstart
1328443125166116866,#FullRestitution
1328443125329764353,#BSC
1328443127682752513,#PninaBride
1328443127682752513,#gown
1328443127682752513,#LOVEbyPninaTornai
1328443127682752513,#Style14673
1328443128022446087,#artist
1328443128022446087,#artiststudio
1328443128022446087,#aboriginaldesign
1328443128509042688,#Spotify
1328443128509042688,#COVID19
1328443128509042688,#COVID19sverige
1328443128509042688,#dolar
1328443128509042688,#musicpromotion
1328443128509042688,#ybvirtualtour
1328443128509042688,#pretoria
1328443128509042688,#CripplesAreWalking
1328443128509042688,#vaccine
1328443128509042688,#asksunainaa
1328443129935040512,#AmericanEducationWeek
1328443132686561281,#FightFor15
1328443132686561281,#ProtectAllWorkers
1328443132820791300,#London
1328443132820791300,#Lockdown
1328443132820791300,#Photography
1328443132820791300,#Art
1328443132862558208,#MaskUpMustangs
1328443133454028800,#StayStrong
1328443133454028800,#lockdown
1328443133454028800,#Reading
1328443133454028800,#stayathome
1328443133454028800,#staypositive
1328443133454028800,#MMA
1328443133454028800,#JudeHaste
1328443133454028800,#QuickReads
1328443133470896128,#COVID19
1328443133991006210,#COVID19
1328443133991006210,#CDUVorsitz
1328443136452988931,#WuhanVirus
1328443136964767746,#mondayvibes✨😊
1328443137967132675,#data
1328443137967132675,#pandemic
1328443141008060416,#CO
1328443141309906945,#animalrights
1328443141309906945,#endspeciesism
1328443141309906945,#endcarnism
1328443141309906945,#COVID19
1328443141309906945,#vegan
1328443141309906945,#veganaf
1328443143465930752,#Pandemie
1328443143474253824,#CookEatRepeat
1328443143474253824,#Nigella
1328443144615178241,#vbma
1328443145995120643,#CorruptKelly
1328443146309693440,#WhiteHouseKaren
1328443147001749512,#Cuba🇨🇺
1328443151149912066,#CorruptKelly
1328443153460805632,#AllLivesMatter
1328443154060734465,#DirectorioArtesanal
1328443154060734465,#ArtesanoEstamosContigo
1328443154060734465,#CompraLoNuestro
1328443154131988484,#Michigans
1328443157441351682,#EliminatoriasQatar2022
1328443157441351682,#Suarez
1328443157558779913,#IDOLO
1328443157558779913,#UNO
1328443157655269378,#COVID19
1328443158343143424,#Bezirksamt
1328443158343143424,#Lüftungsanlagen
1328443158343143424,#Klassenraum
1328443158343143424,#Covid19
1328443158343143424,#Irrsinn
1328443158343143424,#Schule
1328443158343143424,#Pandemie
1328443159618203648,#covid19
1328443162394767360,#CubaCoopera
1328443162394767360,#ConUnaNuevaSonrisa
1328443162394767360,#CubaPorLaVida
1328443162419978240,#Schulbetrieb
1328443162474541063,#Blunting
1328443162474541063,#Covid19Verschwörungsmythen
1328443162499674112,#COVID19
1328443163036454912,#UCPcorruption
1328443163359506438,#pandemic
1328443163359506438,#arts
1328443163359506438,#creative
1328443163359506438,#COVID19
1328443164563288086,#covid
1328443164563288086,#covid19
1328443164563288086,#santepubliquefrance
1328443164563288086,#vaccin
1328443164563288086,#chucknorris
1328443164563288086,#chuck
1328443164563288086,#norris
1328443164877754368,#coronavirus
1328443164877754368,#COVID19
1328443164877754368,#CoronaVirusUpdates
1328443166702309377,#COVID19
1328443166844997634,#YoApoyoElAporteSolidario
1328443169965371392,#OAN
1328443170112352277,#CitizenUnited
1328443170141696002,#animalrights
1328443170141696002,#endspeciesism
1328443170141696002,#endcarnism
1328443170141696002,#COVID19
1328443170141696002,#vegan
1328443170141696002,#veganaf
1328443170221416456,#Georgia
1328443170221416456,#FlipGeorgiaSenateSeats
1328443170363936768,#lockdown
1328443170363936768,#beirut
1328443170363936768,#wearamask
1328443170363936768,#stayhome
1328443170670190601,#Report
1328443171119001601,#GreatReset
1328443171634876417,#flamenco
1328443172008062976,#COVID19
1328443175208243200,#EquityinEducation
1328443175657062400,#hyderabadfloodrelief
1328443175988588546,#COVID19
1328443176584179713,#VoteBlueToEndTheNightmare
1328443177003589632,#COVID19
1328443177070637062,#SignalforHelp
1328443177070686214,#Interpellation
1328443177070686214,#Dunkerque
1328443177070686214,#attestation
1328443178572242946,#Coronavirus
1328443179234975748,#COVID19
1328443179763380224,#Wea
1328443179893448709,#COVID19
1328443179893448709,#gilimedidas
1328443180086407168,#Biden
1328443180405153792,#SatzDesTages
1328443180405153792,#Drosten
1328443180405153792,#Kekulé
1328443182791729154,#SherlockHolmesCantEvenFindTheFraud
1328443182791729154,#BoycottGoAutoInsurance
1328443182791729154,#GaVotesForOssoffAndWarnock
1328443183492001792,#textureagentforpowdercoating
1328443183592841217,#Georgians
1328443183592841217,#ReverandWarnock
1328443183592841217,#CorruptKelly
1328443183597019140,#coronavirus
1328443184129712128,#COVID19france
1328443184582713355,#COVID19
1328443185274740737,#Föderalismus
1328443185274740737,#Coronakrise
1328443185274740737,#COVID19
1328443185274740737,#MPK
1328443186528718848,#workout
1328443186528718848,#gains
1328443186528718848,#fitness
1328443186528718848,#gym
1328443186528718848,#COVID19
1328443186528718848,#Mindset
1328443187883601920,#COVID19
1328443187883601920,#GonzálezdeLara
1328443187883601920,#PlandeApoyo
1328443187883601920,#py
1328443188231671808,#COVID19
1328443188525326341,#COVID19
1328443192178565120,#Pandemie
1328443192178565120,#Corona
1328443192614776836,#AmericanEducationWeek
1328443192623161348,#NicolásKreplak
1328443192623161348,#pandemia
1328443192623161348,#Política
1328443192623161348,#BuenosAires
1328443192623161348,#Salud
1328443192623161348,#COVID19
1328443193273188352,#Michigans
1328443196188356609,#CovidWarning🛑
1328443196188356609,#nytOpEd
1328443196561612800,#NicolásKreplak
1328443196561612800,#pandemia
1328443196561612800,#Política
1328443196561612800,#BuenosAires
1328443196561612800,#Salud
1328443196561612800,#COVID19
1328443197748617218,#SemCategoria
1328443197748617218,#B3
1328443197748617218,#Coronavirus
1328443197748617218,#Dolar
1328443197748617218,#Mercados
1328443197748617218,#Reuters
1328443198289702913,#coronavirus
1328443198289702913,#suicida
1328443199703101447,#NicolásKreplak
1328443199703101447,#pandemia
1328443199703101447,#Política
1328443199703101447,#BuenosAires
1328443199703101447,#Salud
1328443199703101447,#COVID19
1328443200453881856,#bodenzahdifuogo
1328443203742298113,#svpol
1328443203951931393,#CorruptKelly
1328443204463685633,#rennes
1328443204463685633,#covid19
1328443204736323587,#COVID19
1328443204736323587,#pandemic
1328443204736323587,#dataviz
1328443207525404672,#reverselogistics
1328443207525404672,#returns
1328443207525404672,#holidayreturns
1328443207525404672,#pandemic2020
1328443207525404672,#pandemicreturns
1328443207525404672,#retail
1328443207525404672,#retailers
1328443208070815749,#COVID19
1328443208842539011,#scammed
1328443209035472897,#Congreso
1328443209035472897,#EEUU🇺🇸
1328443209203281920,#coronavirus
1328443211736616962,#CorruptGOP
1328443211736616962,#CorruptLoeffler
1328443211736616962,#corruptdonaldtrump
1328443213212946439,#BBCNews
1328443213212946439,#Corriere
1328443213212946439,#Forbes
1328443213212946439,#Echinanews
1328443213212946439,#TheSun
1328443213212946439,#qatarnews
1328443213212946439,#TheKoreaHerald
1328443213212946439,#SkyTG24
1328443213212946439,#StateHouseKenya
1328443213212946439,#leParisien
1328443213212946439,#SputnikMundo
1328443213212946439,#WashingtonPost
1328443213712150532,#brownthomas
1328443213712150532,#graftonstreet
1328443213712150532,#dublin
1328443213712150532,#ireland
1328443213712150532,#christmaslights
1328443213712150532,#lockdown
1328443213712150532,#photography
1328443216505528321,#Wea
1328443216883032067,#WFH
1328443217088569344,#AppleNewsToday
1328443217684156418,#leadership
1328443217763831808,#Corona
1328443217960787970,#OAN
1328443220196552712,#GucciFilm
1328443220196552712,#Gucci
1328443225426825217,#ICU
1328443225980375040,#ENDLOCKDOWNNOW
1328443226290786307,#EnVenezuela
1328443229004591106,#TrumpVirus
1328443230988341248,#kumparanNews
1328443231181426696,#transparencia
1328443232938848256,#Thick
1328443233165336576,#COVID19
1328443233270194176,#COVID19
1328443233270194176,#EliminatoriasQatar2022
1328443233270194176,#LaLiga
1328443234796920833,#COVID19
1328443237099577344,#COVID19
1328443237640462336,#TV
1328443237640462336,#COVID19
1328443237640462336,#ChihuahuaUnido
1328443237640462336,#CUU
1328443237640462336,#mafiadelooder
1328443237799845890,#SocialDistancing
1328443237799845890,#endlockdown
1328443237799845890,#lockdown
1328443237992960003,#TrumpVirus
1328443238836006914,#WillenbrecherLockdown
1328443238836006914,#MerkelbrecherShutup
1328443238836006914,#Corona
1328443238836006914,#Wahndemie
1328443241474052096,#TheGreatReset
1328443242023628805,#feminismisbullshit
1328443242023628805,#p2
1328443242187157504,#WhiteHouseKaren
1328443242237464576,#StopCOVID
1328443242237464576,#COVID19
1328443242254307328,#aşı
1328443242254307328,#corona
1328443242296340484,#Pfizer
1328443243034341376,#NationalGratitudeMonth
1328443243034341376,#EssentialWorkers
1328443243147587584,#COVID19
1328443243273592832,#WeDemandHeroesAct
1328443243382632449,#Porto
1328443243382632449,#Portugal
1328443243382632449,#COVID19
1328443245672755206,#Sardegna
1328443245672755206,#migranti
1328443245865574400,#bcpoli
1328443245865574400,#bced
1328443246419337221,#COVID19
1328443246494830593,#TrumpsAmerica
1328443246494830593,#GOPComplicitTraitors
1328443246570213376,#faucifraud
1328443247061053445,#pubs
1328443247388217345,#biden
1328443247698513925,#COVID19
1328443252027035648,#COVID19
1328443254015201280,#Lockdown
1328443254052958208,#EnVideo
1328443254564589569,#BerlinMitte
1328443254564589569,#CoronaAntikörperStudie
1328443254564589569,#RKI
1328443255575506947,#Trujillo
1328443255575506947,#Venezuela
1328443255575506947,#ConUnaNuevaSonrisa
1328443255575506947,#Cuba
1328443256141705218,#AlAireConPaola
1328443258729623553,#coronavirus
1328443259287457797,#Songbird
1328443259287457797,#MichaelBay
1328443259287457797,#COVID19
1328443260877103104,#D
1328443262307209216,#COVID19
1328443262324109315,#WashingtonDC
1328443262387023872,#CapeBreton
1328443262387023872,#covid19
1328443262387023872,#concerts
1328443262387023872,#yoga
1328443262387023872,#weddings
1328443262387023872,#CabotShores
1328443262387023872,#CabotTrail
1328443262408007680,#WearAMask
1328443262982627328,#Coronavirus
1328443262982627328,#NewYork
1328443263083290624,#COVID19
1328443266556162048,#COVID19
1328443266556162048,#TrumpLiedPeopleDied
1328443266556162048,#TrumpTerroism
1328443266556162048,#BIDENHARRISTRANSITION
1328443266686214144,#COVID19
1328443267357298688,#deportetotalcuba🇨🇺
1328443267374002177,#GreatReset
1328443269441843207,#COVID19
1328443272809746432,#Reasons4IndyWales
1328443272809746432,#indyWales
1328443272809746432,#IndyWales
1328443272809746432,#YesCymru
1328443272834936832,#lockdown
1328443276366581761,#CrookedDesantis
1328443276429578240,#COVID19
1328443276916117515,#news
1328443278778273792,#covidvislualizations
1328443278778273792,#coviddata
1328443278778273792,#smcanalytics
1328443278778273792,#covid19
1328443278778273792,#coronavirus
1328443280393183234,#COVID19
1328443280393183234,#Tegnell
1328443281143959553,#PodcastClub
1328443283224231936,#OAN
1328443283371134979,#stopsayingitsjustaflu
1328443283509571585,#AlgoEsAlgo
1328443283773730816,#coronavirus
1328443284314877953,#BackTo60
1328443284314877953,#TestandTrace
1328443284314877953,#COVID19
1328443284683972610,#AHORA
1328443287179464704,#DominionVotingSystems
1328443287179464704,#election
1328443287179464704,#fraud
1328443287179464704,#DominionDiagnostics
1328443287179464704,#EUA
1328443287179464704,#public
1328443287179464704,#medicaldevice
1328443287179464704,#Covid19
1328443287179464704,#ContactTracing
1328443287179464704,#lockdowns
1328443287179464704,#dictators
1328443287611580417,#cleaning
1328443287611580417,#clean
1328443287611580417,#cleaningservice
1328443287611580417,#housecleaning
1328443287611580417,#homecleaning
1328443287611580417,#residentialcleaning
